X,Y,OBJECTID,PlaceID,YearPlaceId,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon
-118.243685,34.052234,1001,CA0019,2019CA0019,Los Angeles,CA,"Los Angeles, CA",2019,201912,127,Metro Bike Share Los Angeles,1,LimeBike,2,"Jump, Lime",All micro,34.052234,-118.243685
-118.243685,34.052234,1002,CA0019,2018CA0019,Los Angeles,CA,"Los Angeles, CA",2018,201812,127,Metro Bike Share Los Angeles,1,LimeBike,3,"Bird, Jump, Lime",All micro,34.052234,-118.243685
-118.243685,34.052234,1003,CA0019,2016CA0019,Los Angeles,CA,"Los Angeles, CA",2016,201612,104,Metro Bike Share Los Angeles,0,-,0,-,Docked only,34.052234,-118.243685
-83.045754,42.331427,1004,MI00128,2018MI00128,Detroit,MI,"Detroit, MI",2018,201812,44,Mo Go,0,-,1,Lime,Docked and scooters,42.331427,-83.045754
-83.045754,42.331427,1005,MI00128,2019MI00128,Detroit,MI,"Detroit, MI",2019,201912,44,Mo Go,0,-,1,Bird,Docked and scooters,42.331427,-83.045754
-83.045754,42.331427,1006,MI00128,2017MI00128,Detroit,MI,"Detroit, MI",2017,201712,43,Mo Go,0,-,0,-,Docked only,42.331427,-83.045754
-77.312778,39.183611,1007,MD00118,2019MD00118,Boyds,MD,"Boyds, MD",2019,201912,2,Montgomery Parks,0,-,0,-,Docked only,39.183611,-77.312778
-77.312778,39.183611,1008,MD00118,2018MD00118,Boyds,MD,"Boyds, MD",2018,201812,2,Montgomery Parks,0,-,0,-,Docked only,39.183611,-77.312778
-77.312778,39.183611,1009,MD00118,2017MD00118,Boyds,MD,"Boyds, MD",2017,201712,2,Montgomery Parks,0,-,0,-,Docked only,39.183611,-77.312778
-74.477318,40.796562,1010,NJ00151,2019NJ00151,Morristown,NJ,"Morristown, NJ",2019,201912,3,Morris Moves,0,-,0,-,Docked only,40.796562,-74.477318
-74.477318,40.796562,1011,NJ00151,2018NJ00151,Morristown,NJ,"Morristown, NJ",2018,201812,3,Morris Moves,0,-,0,-,Docked only,40.796562,-74.477318
-114.306389,43.515,1012,ID0076,2018ID0076,Hailey,ID,"Hailey, ID",2018,201812,52,MR Bike Share,0,-,0,-,Docked only,43.515,-114.306389
-114.306389,43.515,1013,ID0076,2017ID0076,Hailey,ID,"Hailey, ID",2017,201712,52,MR Bike Share,0,-,0,-,Docked only,43.515,-114.306389
-114.306389,43.515,1014,ID0076,2016ID0076,Hailey,ID,"Hailey, ID",2016,201612,49,MR Bike Share,0,-,0,-,Docked only,43.515,-114.306389
-114.306389,43.515,1015,ID0076,2015ID0076,Hailey,ID,"Hailey, ID",2015,201512,45,MR Bike Share,0,-,0,-,Docked only,43.515,-114.306389
-86.781602,36.162664,1016,TN00192,2017TN00192,Nashville,TN,"Nashville, TN",2017,201712,36,Nashville B-cycle,1,Ofo,0,-,All bikes,36.162664,-86.781602
-86.781602,36.162664,1017,TN00192,2019TN00192,Nashville,TN,"Nashville, TN",2019,201912,35,Nashville B-cycle,0,-,3,"Jump, Lime, Lyft",Docked and scooters,36.162664,-86.781602
-86.781602,36.162664,1018,TN00192,2018TN00192,Nashville,TN,"Nashville, TN",2018,201812,35,Nashville B-cycle,0,-,3,"Bird, Lime, Lyft",Docked and scooters,36.162664,-86.781602
-86.781602,36.162664,1019,TN00192,2016TN00192,Nashville,TN,"Nashville, TN",2016,201612,36,Nashville B-cycle,0,-,0,-,Docked only,36.162664,-86.781602
-86.781602,36.162664,1020,TN00192,2015TN00192,Nashville,TN,"Nashville, TN",2015,201512,31,Nashville B-cycle,0,-,0,-,Docked only,36.162664,-86.781602
-90.071532,29.951066,1021,LA0094,2019LA0094,New Orleans,LA,"New Orleans, LA",2019,201912,93,New Orleans Bikeshare,0,-,0,-,Docked only,29.951066,-90.071532
-90.071532,29.951066,1022,LA0094,2018LA0094,New Orleans,LA,"New Orleans, LA",2018,201812,93,New Orleans Bikeshare,0,-,0,-,Docked only,29.951066,-90.071532
-90.071532,29.951066,1023,LA0094,2017LA0094,New Orleans,LA,"New Orleans, LA",2017,201712,75,New Orleans Bikeshare,0,-,0,-,Docked only,29.951066,-90.071532
-93.265011,44.977753,1024,MN00132,2019MN00132,Minneapolis,MN,"Minneapolis, MN",2019,201912,171,Nice Ride Minnesota,0,-,3,"Lime, Lyft, Spin",Docked and scooters,44.977753,-93.265011
-93.265011,44.977753,1025,MN00132,2017MN00132,Minneapolis,MN,"Minneapolis, MN",2017,201712,201,Nice Ride Minnesota,0,-,0,-,Docked only,44.977753,-93.265011
-93.265011,44.977753,1026,MN00132,2016MN00132,Minneapolis,MN,"Minneapolis, MN",2016,201612,200,Nice Ride Minnesota,0,-,0,-,Docked only,44.977753,-93.265011
-93.265011,44.977753,1027,MN00132,2018MN00132,Minneapolis,MN,"Minneapolis, MN",2018,201812,171,Nice Ride Minnesota,0,-,0,-,Docked only,44.977753,-93.265011
-93.265011,44.977753,1028,MN00132,2015MN00132,Minneapolis,MN,"Minneapolis, MN",2015,201512,169,Nice Ride Minnesota,0,-,0,-,Docked only,44.977753,-93.265011
-88.993687,40.484203,1029,IL0078,2018IL0078,Bloomington,IL,"Bloomington, IL",2018,201812,12,Normal (Bikeshare 309),1,Pace,1,Spin,All micro,40.484203,-88.993687
-88.993687,40.484203,1030,IL0078,2019IL0078,Bloomington,IL,"Bloomington, IL",2019,201912,12,Normal (Bikeshare 309),0,-,1,Lime,Docked and scooters,40.484203,-88.993687
-88.993687,40.484203,1031,IL0078,2017IL0078,Bloomington,IL,"Bloomington, IL",2017,201712,9,Normal (Bikeshare 309),0,-,0,-,Docked only,40.484203,-88.993687
-89.588986,40.693649,1032,IL0080,2019IL0080,Peoria,IL,"Peoria, IL",2019,201912,6,Peoria,0,-,0,-,Docked only,40.693649,-89.588986
-89.588986,40.693649,1033,IL0080,2018IL0080,Peoria,IL,"Peoria, IL",2018,201812,6,Peoria,0,-,0,-,Docked only,40.693649,-89.588986
-89.588986,40.693649,1034,IL0080,2017IL0080,Peoria,IL,"Peoria, IL",2017,201712,6,Peoria,0,-,0,-,Docked only,40.693649,-89.588986
-70.760556,43.075556,1035,NH00148,2019NH00148,Portsmouth,NH,"Portsmouth, NH",2019,201912,10,Portsmouth,0,-,0,-,Docked only,43.075556,-70.760556
-70.760556,43.075556,1036,NH00148,2018NH00148,Portsmouth,NH,"Portsmouth, NH",2018,201812,10,Portsmouth,0,-,0,-,Docked only,43.075556,-70.760556
-70.760556,43.075556,1037,NH00148,2017NH00148,Portsmouth,NH,"Portsmouth, NH",2017,201712,7,Portsmouth,0,-,0,-,Docked only,43.075556,-70.760556
-122.332071,47.60621,1038,WA00225,2016WA00225,Seattle,WA,"Seattle, WA",2016,201612,48,Pronto,0,-,0,-,Docked only,47.60621,-122.332071
-122.332071,47.60621,1039,WA00225,2015WA00225,Seattle,WA,"Seattle, WA",2015,201512,48,Pronto,0,-,0,-,Docked only,47.60621,-122.332071
-103.231015,44.080543,1040,SD00188,2019SD00188,Rapid City,SD,"Rapid City, SD",2019,201912,2,Rapid City B-cycle,0,-,0,-,Docked only,44.080543,-103.231015
-103.231015,44.080543,1041,SD00188,2018SD00188,Rapid City,SD,"Rapid City, SD",2018,201812,2,Rapid City B-cycle,0,-,0,-,Docked only,44.080543,-103.231015
-103.231015,44.080543,1042,SD00188,2017SD00188,Rapid City,SD,"Rapid City, SD",2017,201712,2,Rapid City B-cycle,0,-,0,-,Docked only,44.080543,-103.231015
-103.231015,44.080543,1043,SD00188,2016SD00188,Rapid City,SD,"Rapid City, SD",2016,201612,2,Rapid City B-cycle,0,-,0,-,Docked only,44.080543,-103.231015
-103.231015,44.080543,1044,SD00188,2015SD00188,Rapid City,SD,"Rapid City, SD",2015,201512,2,Rapid City B-cycle,0,-,0,-,Docked only,44.080543,-103.231015
-78.878369,42.886447,1045,NY00157,2016NY00157,Buffalo,NY,"Buffalo, NY",2016,201612,67,Reddy Bikes,0,-,0,-,Docked only,42.886447,-78.878369
-78.878369,42.886447,1046,NY00157,2019NY00157,Buffalo,NY,"Buffalo, NY",2019,201912,57,Reddy Bikes,0,-,0,-,Docked only,42.886447,-78.878369
-78.878369,42.886447,1047,NY00157,2018NY00157,Buffalo,NY,"Buffalo, NY",2018,201812,57,Reddy Bikes,0,-,0,-,Docked only,42.886447,-78.878369
-78.878369,42.886447,1048,NY00157,2017NY00157,Buffalo,NY,"Buffalo, NY",2017,201712,54,Reddy Bikes,0,-,0,-,Docked only,42.886447,-78.878369
-84.387982,33.748995,1049,GA0066,2019GA0066,Atlanta,GA,"Atlanta, GA",2019,201912,113,Relay Bike Share,1,Jump,3,"Jump, Lime, Lyft",All micro,33.748995,-84.387982
-84.387982,33.748995,1050,GA0066,2018GA0066,Atlanta,GA,"Atlanta, GA",2018,201812,113,Relay Bike Share,0,-,4,"Bird, Jump, Lime, Lyft",Docked and scooters,33.748995,-84.387982
-84.387982,33.748995,1051,GA0066,2017GA0066,Atlanta,GA,"Atlanta, GA",2017,201712,113,Relay Bike Share,0,-,0,-,Docked only,33.748995,-84.387982
-84.387982,33.748995,1052,GA0066,2016GA0066,Atlanta,GA,"Atlanta, GA",2016,201612,77,Relay Bike Share,0,-,0,-,Docked only,33.748995,-84.387982
-80.413939,37.229573,1053,VA00215,2019VA00215,Blacksburg,VA,"Blacksburg, VA",2019,201912,12,ROAM NRV,0,-,0,-,Docked only,37.229573,-80.413939
-80.413939,37.229573,1054,VA00215,2018VA00215,Blacksburg,VA,"Blacksburg, VA",2018,201812,12,ROAM NRV,0,-,0,-,Docked only,37.229573,-80.413939
-79.941427,37.27097,1055,VA00221,2019VA00221,Roanoke,VA,"Roanoke, VA",2019,201912,17,Roanoke,0,-,0,-,Docked only,37.27097,-79.941427
-79.941427,37.27097,1056,VA00221,2018VA00221,Roanoke,VA,"Roanoke, VA",2018,201812,17,Roanoke,0,-,0,-,Docked only,37.27097,-79.941427
-79.941427,37.27097,1057,VA00221,2017VA00221,Roanoke,VA,"Roanoke, VA",2017,201712,17,Roanoke,0,-,0,-,Docked only,37.27097,-79.941427
-115.13983,36.169941,1058,NV00154,2019NV00154,Las Vegas,NV,"Las Vegas, NV",2019,201912,21,RTC Bikeshare,0,-,0,-,Docked only,36.169941,-115.13983
-115.13983,36.169941,1059,NV00154,2018NV00154,Las Vegas,NV,"Las Vegas, NV",2018,201812,21,RTC Bikeshare,0,-,0,-,Docked only,36.169941,-115.13983
-115.13983,36.169941,1060,NV00154,2017NV00154,Las Vegas,NV,"Las Vegas, NV",2017,201712,21,RTC Bikeshare,0,-,0,-,Docked only,36.169941,-115.13983
-115.13983,36.169941,1061,NV00154,2016NV00154,Las Vegas,NV,"Las Vegas, NV",2016,201612,21,RTC Bikeshare,0,-,0,-,Docked only,36.169941,-115.13983
-77.436048,37.540725,1062,VA00220,2019VA00220,Richmond,VA,"Richmond, VA",2019,201912,17,RVA Bike Share,0,-,1,Bird,Docked and scooters,37.540725,-77.436048
-77.436048,37.540725,1063,VA00220,2018VA00220,Richmond,VA,"Richmond, VA",2018,201812,17,RVA Bike Share,0,-,0,-,Docked only,37.540725,-77.436048
-77.436048,37.540725,1064,VA00220,2017VA00220,Richmond,VA,"Richmond, VA",2017,201712,17,RVA Bike Share,0,-,0,-,Docked only,37.540725,-77.436048
-70.896716,42.51954,1065,MA00111,2019MA00111,Salem,MA,"Salem, MA",2019,201912,17,Salem,0,-,0,-,Docked only,42.51954,-70.896716
-70.896716,42.51954,1066,MA00111,2018MA00111,Salem,MA,"Salem, MA",2018,201812,17,Salem,0,-,0,-,Docked only,42.51954,-70.896716
-70.896716,42.51954,1067,MA00111,2017MA00111,Salem,MA,"Salem, MA",2017,201712,10,Salem,0,-,0,-,Docked only,42.51954,-70.896716
-98.493628,29.424122,1068,TX00205,2019TX00205,San Antonio,TX,"San Antonio, TX",2019,201912,64,San Antonio B-cycle,0,-,2,"Lime, Lyft",Docked and scooters,29.424122,-98.493628
-98.493628,29.424122,1069,TX00205,2018TX00205,San Antonio,TX,"San Antonio, TX",2018,201812,64,San Antonio B-cycle,0,-,2,"Bird, Lime",Docked and scooters,29.424122,-98.493628
-98.493628,29.424122,1070,TX00205,2017TX00205,San Antonio,TX,"San Antonio, TX",2017,201712,61,San Antonio B-cycle,0,-,0,-,Docked only,29.424122,-98.493628
-98.493628,29.424122,1071,TX00205,2016TX00205,San Antonio,TX,"San Antonio, TX",2016,201612,59,San Antonio B-cycle,0,-,0,-,Docked only,29.424122,-98.493628
-98.493628,29.424122,1072,TX00205,2015TX00205,San Antonio,TX,"San Antonio, TX",2015,201512,54,San Antonio B-cycle,0,-,0,-,Docked only,29.424122,-98.493628
-80.053375,26.715342,1073,FL0065,2017FL0065,West Palm Beach,FL,"West Palm Beach, FL",2017,201712,18,Sky Bike WPB,0,-,0,-,Docked only,26.715342,-80.053375
-80.053375,26.715342,1074,FL0065,2019FL0065,West Palm Beach,FL,"West Palm Beach, FL",2019,201912,15,Sky Bike WPB,0,-,0,-,Docked only,26.715342,-80.053375
-80.053375,26.715342,1075,FL0065,2018FL0065,West Palm Beach,FL,"West Palm Beach, FL",2018,201812,15,Sky Bike WPB,0,-,0,-,Docked only,26.715342,-80.053375
-80.053375,26.715342,1076,FL0065,2016FL0065,West Palm Beach,FL,"West Palm Beach, FL",2016,201612,14,Sky Bike WPB,0,-,0,-,Docked only,26.715342,-80.053375
-80.053375,26.715342,1077,FL0065,2015FL0065,West Palm Beach,FL,"West Palm Beach, FL",2015,201512,13,Sky Bike WPB,0,-,0,-,Docked only,26.715342,-80.053375
-84.514376,33.883993,1078,GA0070,2019GA0070,Smyrna,GA,"Smyrna, GA",2019,201912,5,Smyrna Bike Share,0,-,0,-,Docked only,33.883993,-84.514376
-84.514376,33.883993,1079,GA0070,2018GA0070,Smyrna,GA,"Smyrna, GA",2018,201812,5,Smyrna Bike Share,0,-,0,-,Docked only,33.883993,-84.514376
-84.514376,33.883993,1080,GA0070,2017GA0070,Smyrna,GA,"Smyrna, GA",2017,201712,5,Smyrna Bike Share,0,-,0,-,Docked only,33.883993,-84.514376
-84.514376,33.883993,1081,GA0070,2016GA0070,Smyrna,GA,"Smyrna, GA",2016,201612,5,Smyrna Bike Share,0,-,0,-,Docked only,33.883993,-84.514376
-84.514376,33.883993,1082,GA0070,2015GA0070,Smyrna,GA,"Smyrna, GA",2015,201512,3,Smyrna Bike Share,0,-,0,-,Docked only,33.883993,-84.514376
-73.688056,40.588056,1083,NY00159,2019NY00159,Long Beach,NY,"Long Beach, NY",2019,201912,11,"Sobi Long Beach, NY",0,-,0,-,Docked only,40.588056,-73.688056
-73.688056,40.588056,1084,NY00159,2018NY00159,Long Beach,NY,"Long Beach, NY",2018,201812,11,"Sobi Long Beach, NY",0,-,0,-,Docked only,40.588056,-73.688056
-73.688056,40.588056,1085,NY00159,2017NY00159,Long Beach,NY,"Long Beach, NY",2017,201712,11,"Sobi Long Beach, NY",0,-,0,-,Docked only,40.588056,-73.688056
-73.688056,40.588056,1086,NY00159,2016NY00159,Long Beach,NY,"Long Beach, NY",2016,201612,10,"Sobi Long Beach, NY",0,-,0,-,Docked only,40.588056,-73.688056
-81.932048,34.949567,1087,SC00187,2019SC00187,Spartanburg,SC,"Spartanburg, SC",2019,201912,5,Spartanburg B-cycle,0,-,0,-,Docked only,34.949567,-81.932048
-81.932048,34.949567,1088,SC00187,2018SC00187,Spartanburg,SC,"Spartanburg, SC",2018,201812,5,Spartanburg B-cycle,0,-,0,-,Docked only,34.949567,-81.932048
-81.932048,34.949567,1089,SC00187,2017SC00187,Spartanburg,SC,"Spartanburg, SC",2017,201712,5,Spartanburg B-cycle,0,-,0,-,Docked only,34.949567,-81.932048
-81.932048,34.949567,1090,SC00187,2016SC00187,Spartanburg,SC,"Spartanburg, SC",2016,201612,5,Spartanburg B-cycle,0,-,0,-,Docked only,34.949567,-81.932048
-81.932048,34.949567,1091,SC00187,2015SC00187,Spartanburg,SC,"Spartanburg, SC",2015,201512,5,Spartanburg B-cycle,0,-,0,-,Docked only,34.949567,-81.932048
-97.516428,35.46756,1092,OK00173,2019OK00173,Oklahoma City,OK,"Oklahoma City, OK",2019,201912,8,Spokies,0,-,1,Lime,Docked and scooters,35.46756,-97.516428
-97.516428,35.46756,1093,OK00173,2018OK00173,Oklahoma City,OK,"Oklahoma City, OK",2018,201812,8,Spokies,0,-,1,Lime,Docked and scooters,35.46756,-97.516428
-97.516428,35.46756,1094,OK00173,2017OK00173,Oklahoma City,OK,"Oklahoma City, OK",2017,201712,8,Spokies,0,-,0,-,Docked only,35.46756,-97.516428
-97.516428,35.46756,1095,OK00173,2016OK00173,Oklahoma City,OK,"Oklahoma City, OK",2016,201612,8,Spokies,0,-,0,-,Docked only,35.46756,-97.516428
-97.516428,35.46756,1096,OK00173,2015OK00173,Oklahoma City,OK,"Oklahoma City, OK",2015,201512,7,Spokies,0,-,0,-,Docked only,35.46756,-97.516428
-110.769167,43.475278,1097,WY00231,2019WY00231,Jackson,WY,"Jackson, WY",2019,201912,17,START,0,-,0,-,Docked only,43.475278,-110.769167
-110.769167,43.475278,1098,WY00231,2018WY00231,Jackson,WY,"Jackson, WY",2018,201812,17,START,0,-,0,-,Docked only,43.475278,-110.769167
-92.085256,46.706881,1099,WI00230,2019WI00230,Superior,WI,"Superior, WI",2019,201912,4,Superior,0,-,0,-,Docked only,46.706881,-92.085256
-92.085256,46.706881,1100,WI00230,2018WI00230,Superior,WI,"Superior, WI",2018,201812,4,Superior,0,-,0,-,Docked only,46.706881,-92.085256
-81.949804,28.039465,1101,FL0054,2017FL0054,Lakeland,FL,"Lakeland, FL",2017,201712,7,Swan City Cycle,0,-,0,-,Docked only,28.039465,-81.949804
-81.949804,28.039465,1102,FL0054,2016FL0054,Lakeland,FL,"Lakeland, FL",2016,201612,7,Swan City Cycle,0,-,0,-,Docked only,28.039465,-81.949804
-81.949804,28.039465,1103,FL0054,2015FL0054,Lakeland,FL,"Lakeland, FL",2015,201512,7,Swan City Cycle,0,-,0,-,Docked only,28.039465,-81.949804
-83.555212,41.663938,1104,OH00171,2019OH00171,Toledo,OH,"Toledo, OH",2019,201912,17,ToleGo,0,-,0,-,Docked only,41.663938,-83.555212
-83.555212,41.663938,1105,OH00171,2018OH00171,Toledo,OH,"Toledo, OH",2018,201812,17,ToleGo,0,-,0,-,Docked only,41.663938,-83.555212
-95.689019,39.055824,1106,KS0090,2019KS0090,Topeka,KS,"Topeka, KS",2019,201912,204,Topeka Metro Bikes,0,-,0,-,Docked only,39.055824,-95.689019
-95.689019,39.055824,1107,KS0090,2018KS0090,Topeka,KS,"Topeka, KS",2018,201812,204,Topeka Metro Bikes,0,-,0,-,Docked only,39.055824,-95.689019
-95.689019,39.055824,1108,KS0090,2017KS0090,Topeka,KS,"Topeka, KS",2017,201712,155,Topeka Metro Bikes,0,-,0,-,Docked only,39.055824,-95.689019
-95.689019,39.055824,1109,KS0090,2016KS0090,Topeka,KS,"Topeka, KS",2016,201612,142,Topeka Metro Bikes,0,-,0,-,Docked only,39.055824,-95.689019
-95.689019,39.055824,1110,KS0090,2015KS0090,Topeka,KS,"Topeka, KS",2015,201512,105,Topeka Metro Bikes,0,-,0,-,Docked only,39.055824,-95.689019
-95.992775,36.153982,1111,OK00175,2019OK00175,Tulsa,OK,"Tulsa, OK",2019,201912,3,Townies,0,-,1,Lime,Docked and scooters,36.153982,-95.992775
-95.992775,36.153982,1112,OK00175,2018OK00175,Tulsa,OK,"Tulsa, OK",2018,201812,3,Townies,0,-,2,"Bird, Lime",Docked and scooters,36.153982,-95.992775
-95.992775,36.153982,1113,OK00175,2017OK00175,Tulsa,OK,"Tulsa, OK",2017,201712,3,Townies,0,-,0,-,Docked only,36.153982,-95.992775
-95.992775,36.153982,1114,OK00175,2016OK00175,Tulsa,OK,"Tulsa, OK",2016,201612,3,Townies,0,-,0,-,Docked only,36.153982,-95.992775
-95.992775,36.153982,1115,OK00175,2015OK00175,Tulsa,OK,"Tulsa, OK",2015,201512,3,Townies,0,-,0,-,Docked only,36.153982,-95.992775
-110.926479,32.221743,1116,AZ009,2019AZ009,Tucson,AZ,"Tucson, AZ",2019,201912,36,tugo,0,-,0,-,Docked only,32.221743,-110.926479
-110.926479,32.221743,1117,AZ009,2018AZ009,Tucson,AZ,"Tucson, AZ",2018,201812,36,tugo,0,-,0,-,Docked only,32.221743,-110.926479
-110.926479,32.221743,1118,AZ009,2017AZ009,Tucson,AZ,"Tucson, AZ",2017,201712,36,tugo,0,-,0,-,Docked only,32.221743,-110.926479
-81.694361,41.49932,1119,OH00165,2019OH00165,Cleveland,OH,"Cleveland, OH",2019,201912,36,UH Bikes,0,-,0,-,Docked only,41.49932,-81.694361
-81.694361,41.49932,1120,OH00165,2018OH00165,Cleveland,OH,"Cleveland, OH",2018,201812,36,UH Bikes,0,-,0,-,Docked only,41.49932,-81.694361
-106.837002,39.194951,1121,CO0038,2017CO0038,Aspen,CO,"Aspen, CO",2017,201712,50,WE-cycle,0,-,0,-,Docked only,39.194951,-106.837002
-106.837002,39.194951,1122,CO0038,2019CO0038,Aspen,CO,"Aspen, CO",2019,201912,43,WE-cycle,0,-,0,-,Docked only,39.194951,-106.837002
-106.837002,39.194951,1123,CO0038,2018CO0038,Aspen,CO,"Aspen, CO",2018,201812,43,WE-cycle,0,-,0,-,Docked only,39.194951,-106.837002
-106.837002,39.194951,1124,CO0038,2016CO0038,Aspen,CO,"Aspen, CO",2016,201612,43,WE-cycle,0,-,0,-,Docked only,39.194951,-106.837002
-106.837002,39.194951,1125,CO0038,2015CO0038,Aspen,CO,"Aspen, CO",2015,201512,14,WE-cycle,0,-,0,-,Docked only,39.194951,-106.837002
-118.370969,34.087981,1126,CA0037,2019CA0037,West Hollywood,CA,"West Hollywood, CA",2019,201912,23,WeHo Pedals,0,-,0,-,Docked only,34.087981,-118.370969
-118.370969,34.087981,1127,CA0037,2018CA0037,West Hollywood,CA,"West Hollywood, CA",2018,201812,23,WeHo Pedals,0,-,0,-,Docked only,34.087981,-118.370969
-118.370969,34.087981,1128,CA0037,2017CA0037,West Hollywood,CA,"West Hollywood, CA",2017,201712,23,WeHo Pedals,0,-,0,-,Docked only,34.087981,-118.370969
-118.370969,34.087981,1129,CA0037,2016CA0037,West Hollywood,CA,"West Hollywood, CA",2016,201612,18,WeHo Pedals,0,-,0,-,Docked only,34.087981,-118.370969
-105.08665,39.920541,1130,CO0041,2017CO0041,Broomfield,CO,"Broomfield, CO",2017,201712,7,Westminster,0,-,0,-,Docked only,39.920541,-105.08665
-105.08665,39.920541,1131,CO0041,2016CO0041,Broomfield,CO,"Broomfield, CO",2016,201612,6,Westminster,0,-,0,-,Docked only,39.920541,-105.08665
-97.336111,37.688889,1132,KS0091,2019KS0091,Wichita,KS,"Wichita, KS",2019,201912,42,Wichita,0,-,1,Bolt,Docked and scooters,37.688889,-97.336111
-97.336111,37.688889,1133,KS0091,2018KS0091,Wichita,KS,"Wichita, KS",2018,201812,42,Wichita,0,-,0,-,Docked only,37.688889,-97.336111
-97.336111,37.688889,1134,KS0091,2017KS0091,Wichita,KS,"Wichita, KS",2017,201712,20,Wichita,0,-,0,-,Docked only,37.688889,-97.336111
-80.244216,36.09986,1135,NC00143,2019NC00143,Winston-Salem,NC,"Winston-Salem, NC",2019,201912,12,Winston-Salem,0,-,0,-,Docked only,36.09986,-80.244216
-80.244216,36.09986,1136,NC00143,2018NC00143,Winston-Salem,NC,"Winston-Salem, NC",2018,201812,12,Winston-Salem,0,-,0,-,Docked only,36.09986,-80.244216
-80.244216,36.09986,1137,NC00143,2017NC00143,Winston-Salem,NC,"Winston-Salem, NC",2017,201712,8,Winston-Salem,0,-,0,-,Docked only,36.09986,-80.244216
-81.694361,41.49932,1138,OH00165,2017OH00165,Cleveland,OH,"Cleveland, OH",2017,201712,5,Zagstar Cleveland,0,-,0,-,Docked only,41.49932,-81.694361
-81.694361,41.49932,1139,OH00165,2016OH00165,Cleveland,OH,"Cleveland, OH",2016,201612,5,Zagstar Cleveland,0,-,0,-,Docked only,41.49932,-81.694361
-81.694361,41.49932,1140,OH00165,2015OH00165,Cleveland,OH,"Cleveland, OH",2015,201512,5,Zagstar Cleveland,0,-,0,-,Docked only,41.49932,-81.694361
-92.85,44.733333,1141,MN00131,2017MN00131,Hastings,MN,"Hastings, MN",2017,201712,1,Zagstar Hastings,0,-,0,-,Docked only,44.733333,-92.85
-92.85,44.733333,1142,MN00131,2016MN00131,Hastings,MN,"Hastings, MN",2016,201612,1,Zagstar Hastings,0,-,0,-,Docked only,44.733333,-92.85
-92.85,44.733333,1143,MN00131,2015MN00131,Hastings,MN,"Hastings, MN",2015,201512,1,Zagstar Hastings,0,-,0,-,Docked only,44.733333,-92.85
-86.954444,38.296944,1144,IN0086,2016IN0086,Huntingburg,IN,"Huntingburg, IN",2016,201612,1,Zagstar Huntingburg,0,-,0,-,Docked only,38.296944,-86.954444
-86.954444,38.296944,1145,IN0086,2015IN0086,Huntingburg,IN,"Huntingburg, IN",2015,201512,1,Zagstar Huntingburg,0,-,0,-,Docked only,38.296944,-86.954444
-122.875595,42.326515,1146,OR00178,2019OR00178,Medford,OR,"Medford, OR",2019,201912,11,Zagstar Jackson County,0,-,0,-,Docked only,42.326515,-122.875595
-122.875595,42.326515,1147,OR00178,2018OR00178,Medford,OR,"Medford, OR",2018,201812,11,Zagstar Jackson County,0,-,0,-,Docked only,42.326515,-122.875595
-122.875595,42.326515,1148,OR00178,2017OR00178,Medford,OR,"Medford, OR",2017,201712,10,Zagstar Jackson County,0,-,0,-,Docked only,42.326515,-122.875595
-122.875595,42.326515,1149,OR00178,2016OR00178,Medford,OR,"Medford, OR",2016,201612,6,Zagstar Jackson County,0,-,0,-,Docked only,42.326515,-122.875595
-122.875595,42.326515,1150,OR00178,2015OR00178,Medford,OR,"Medford, OR",2015,201512,6,Zagstar Jackson County,0,-,0,-,Docked only,42.326515,-122.875595
-86.80249,33.520661,1151,AL001,2017AL001,Birmingham,AL,"Birmingham, AL",2017,201712,40,Zyp BikeShare,0,-,0,-,Docked only,33.520661,-86.80249
-86.80249,33.520661,1152,AL001,2016AL001,Birmingham,AL,"Birmingham, AL",2016,201612,39,Zyp BikeShare,0,-,0,-,Docked only,33.520661,-86.80249
-86.80249,33.520661,1153,AL001,2019AL001,Birmingham,AL,"Birmingham, AL",2019,201912,37,Zyp BikeShare,0,-,0,-,Docked only,33.520661,-86.80249
-86.80249,33.520661,1154,AL001,2018AL001,Birmingham,AL,"Birmingham, AL",2018,201812,37,Zyp BikeShare,0,-,0,-,Docked only,33.520661,-86.80249
-86.80249,33.520661,1155,AL001,2015AL001,Birmingham,AL,"Birmingham, AL",2015,201512,32,Zyp BikeShare,0,-,0,-,Docked only,33.520661,-86.80249
-96.796988,32.776664,1,TX00196,2019TX00196,Dallas,TX,"Dallas, TX",2019,201912,0,-,1,Vbikes,2,"Lime, Lyft",Dockless and scooters,32.776664,-96.796988
-96.796988,32.776664,2,TX00196,2018TX00196,Dallas,TX,"Dallas, TX",2018,201812,0,-,1,Vbikes,2,"Bird, Lime",Dockless and scooters,32.776664,-96.796988
-96.638883,32.912624,3,TX00200,2019TX00200,Garland,TX,"Garland, TX",2019,201912,0,-,1,Vbikes,0,-,Dockless only,32.912624,-96.638883
-96.638883,32.912624,4,TX00200,2018TX00200,Garland,TX,"Garland, TX",2018,201812,0,-,1,Vbikes,0,-,Dockless only,32.912624,-96.638883
-96.638883,32.912624,5,TX00200,2017TX00200,Garland,TX,"Garland, TX",2017,201712,0,-,1,Vbikes,0,-,Dockless only,32.912624,-96.638883
